"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",244,"USA","United States","5.93197e+008",2022,"Source: Omdia.","U.S. Federal Communications Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",244,"USA","United States","1.28037e+008",2022,"Source: FCC Form 477 (Preliminary and Subject to Change).","U.S. Federal Communications Commission","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",244,"USA","United States","99.5",2022,"Source: FCC Broadband Data Collection.","U.S. Federal Communications Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",244,"USA","United States","0.631068",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",244,"USA","United States","96.3284",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",245,"UZB","Uzbekistan","99.5",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",245,"UZB","Uzbekistan","96",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",245,"UZB","Uzbekistan","2540",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",245,"UZB","Uzbekistan","1.97525e+006",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",245,"UZB","Uzbekistan","7.03619e+006",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",245,"UZB","Uzbekistan","3.69561e+007",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",245,"UZB","Uzbekistan","9.01398e+006",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",245,"UZB","Uzbekistan","85",2022,"","Ministry of Digital Technologies of the Republic of Uzbekistan","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",245,"UZB","Uzbekistan","0.0281785",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",245,"UZB","Uzbekistan","78.0586",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",246,"VCT","Saint Vincent and the Grenadines","100",2022,"","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",246,"VCT","Saint Vincent and the Grenadines","100",2022,"","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11632,"i271mw","Active mobile-broadband subscriptions",,"count",246,"VCT","Saint Vincent and the Grenadines","60853",2022,"","National Telecommunications Regulatory Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",246,"VCT","Saint Vincent and the Grenadines","29590",2022,"data as at December 2022","National Telecommunications Regulatory Commission","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",246,"VCT","Saint Vincent and the Grenadines","90",2022,"","National Telecommunications Regulatory Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
194,"i271pop","At least 2G",,"%",247,"VEN","Venezuela","92",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",247,"VEN","Venezuela","82",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",247,"VEN","Venezuela","757043",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",247,"VEN","Venezuela","1.58555e+006",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",247,"VEN","Venezuela","360317",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",247,"VEN","Venezuela","1.47559e+007",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",247,"VEN","Venezuela","2.70291e+006",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",247,"VEN","Venezuela","65",2022,"Preliminary","Comisión Nacional de Telecomunicaciones","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",247,"VEN","Venezuela","28.0085",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",247,"VEN","Venezuela","13.3307",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",250,"VNM","Viet Nam","99.9",2022,"","Ministry of Information and Communications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",250,"VNM","Viet Nam","99.85",2022,"","Ministry of Information and Communications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",250,"VNM","Viet Nam","10274",2022,"","Ministry of Information and Communications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",250,"VNM","Viet Nam","31148",2022,"Moved to above 10 M/s","Ministry of Information and Communications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",250,"VNM","Viet Nam","2.12585e+007",2022,"","Ministry of Information and Communications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",250,"VNM","Viet Nam","9.51789e+007",2022,"","Ministry of Information and Communications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",250,"VNM","Viet Nam","2.12999e+007",2022,"","Ministry of Information and Communications","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",250,"VNM","Viet Nam","99.85",2022,"","Ministry of Information and Communications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",250,"VNM","Viet Nam","0.048235",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
